EXT_SOURCE_2,DAYS_BIRTH,DAYS_ID_PUBLISH,NEW_AMT_PAYMENT_RATE,DAYS_REGISTRATION,DAYS_EMPLOYED,AMT_ANNUITY,DAYS_LAST_PHONE_CHANGE,TOTALAREA_MODE,LIVINGAREA_AVG,TARGET
0.7735839,44.758904109589,-4325,20,-621,-860,20250,-2390,0.0412,0.0511,0
0.6690574,62.1150684931507,-4166,31.4791924186238,-8376,-776,10921.5,-46,0.0723,0.1125,0
0.650556,50.9013698630137,-2120,14.6331236897275,-4338,365243,12879,-508,0.026,0.0234,0
0.4916438,30.7205479452055,-3102,19.4636678200692,-2765,-1797,20808,-545,0.0238,0.0492,0
0.418992,44.7260273972603,-4454,17.2697506758786,-631,-3996,14980.5,-873,0.0842,0.0872,0
0.6494865,43.4904109589041,-3924,11.6299874753981,-5056,-1576,25150.5,-253,0.0706,0.0671,0
0.4976675,64.9232876712329,-5334,30.0823012385138,-1478,365243,22527,0,0.0745,0.039,0
0.3632845,57.4027397260274,-4137,25.1077199281867,-7123,-13095,30078,-426,0.0466,0.0633,0
0.6374318,62.5178082191781,-4165,20,-12631,365243,11250,-2592,0.1086,0.1355,0
0.6584724,47.3095890410959,-798,23.537466717383,-5720,-9822,47322,-1977,0.1711,0.2178,0
0.6806397,30.1698630136986,-1818,14.7819660014782,-3383,-3049,18265.5,-1906,0.0407,0.0291,0
0.2349087,31.8931506849315,-2736,9.24232527759634,-5018,-2743,27558,0,0.1657,0.1869,0
0.4476899,39.2602739726027,-2367,23.5382732322757,-4372,-3174,47794.5,-1889,0.0594,0.0506,0
0.5246812,48.3041095890411,-1173,20,-6135,-3085,45000,-2013,0.0187,0.0178,0
0.07153154,31.0164383561644,-3821,30.8444902162719,-2888,-3119,26217,0,0.0902,0.0778,0
0.5007727,21.0958904109589,-378,20,-4607,-128,9000,-636,0.2295,0.2212,0
0.6436198,31.7917808219178,-3143,20,-35,-2933,9000,-1313,0.0372,0.0282,0
0.5168609,39.4575342465753,-3498,17.2819250751982,-7026,-475,16456.5,-835,0.0226,0.0227,0
0.4698176,49.4356164383562,-1578,13.2904370978478,-7841,-119,20281.5,-211,0.0117,0.0103,0
0.5415798,38.558904109589,-4850,12.4750499001996,-3785,-2019,9018,-315,0.0594,0.0844,0
0.6851054,47.7068493150685,-973,26.2018169112509,-3681,-1043,64395,-267,0.0736,0.0729,0
0.680597,48.2246575342466,-1160,19.5181366007522,-4521,-3639,37093.5,-418,0.074,0.0678,0
0.5840429,30.8821917808219,-74,20.4594594594595,-11141,-505,26640,-5,0.3636,0.405,0
0.4822965,31.0712328767123,-3975,18.9519413521586,-337,-817,16573.5,-1102,0.0354,0.019,0
0.2485622,33.9150684931507,-4947,26.0830120208664,-741,-3219,19840.5,0,0.17,0.2162,0
0.5390379,48.0356164383562,-928,23.6546091015169,-829,-2297,23139,-1608,0,0.0515,0
0.4523499,67.5835616438356,-4937,17.7485105048605,-2199,365243,14350.5,-1475,0.059,0.0701,0
0.703586,43.9287671232877,-4806,34.0216196408941,-7961,-1421,24561,-1707,0.2916,0.3063,0
0.6611475,52.8931506849315,-2858,20.4373594931535,-4877,-2352,22018.5,-430,0.0408,0.0406,0
0.6656156,42.1095890410959,-4406,25.1485148514851,-5450,-357,48631.5,-471,0.0603,0.0767,0
0.4936552,62.827397260274,-3972,20,-12954,365243,10125,-1335,0.1056,0.1125,0
0.5680874,28.3835616438356,-2889,17.3614051413284,-2624,-2936,38686.5,-122,0.0703,0.0882,0
0.1127255,51.813698630137,-2452,23.6017352841102,-2715,365243,26451,0,0.0437,0.053,0
0.6122235,56.1342465753425,-3930,12.6150698943062,-9349,-818,39595.5,-770,0.0406,0.0468,0
0.6795979,41.8109589041096,-4118,8.75257731958763,-7109,-5463,10476,-1639,0.0656,0.0837,0
0.0270592,45.7835616438356,-251,37.6447400837645,-237,-402,18265.5,-237,0.0353,0.042,0
0.742865,41.6602739726027,-4573,20,-6404,-965,9000,-3173,0.0766,0.0529,0
0.6645976,29.1506849315068,-3311,8.81097108969607,-4884,-3709,36423,-683,0.0696,0.1081,0
0.5410205,52.1342465753425,-2352,34.0833333333333,-7359,-1072,37800,-1094,0.0312,0.0211,0
0.6211246,41.7369863013699,-4286,10.1163378856854,-7163,-4130,8896.5,0,0.0945,0.0794,0
0.63996,54.5095890410959,-3457,18.3770704774277,-11283,-441,41566.5,-2070,0.0561,0.0668,0
0.6427968,54.3780821917808,-3263,9.72258231786362,-12292,-13043,34713,0,0.1078,0.07,0
0.1152185,34.9945205479452,-4570,16.2857142857143,-3150,-859,35784,-693,0.032,0.0869,0
0.1554417,27.213698630137,-2110,15.5592028135991,-2813,-443,23031,0,0.0107,0.0136,0
0.6867777,48.9013698630137,-1386,25.7466529351184,-9060,-4973,4369.5,-1492,0.0291,0.037,0
0.7252653,49.5369863013699,-1478,34.1999291259947,-8319,-6619,31041,0,0.0522,0.0661,0
0.5462721,40.9534246575342,-4252,34.0340909090909,-5964,-6002,26136,-1612,0.0889,0.0551,0
0.5738405,36.4931506849315,-5689,20,-5660,-875,20250,0,0.0859,0.0966,0
0.4796981,62.7561643835616,-5064,28.6889165152529,-21,365243,47056.5,-1016,0.141,0.1331,0
0.6530574,40.3397260273973,-4354,20,-6770,-610,13500,-520,0.0604,0.0765,0
0.4928845,31.2301369863014,-2513,34.2014096284793,-1329,-168,37669.5,-887,0.0466,0.0752,0
0.4892228,23.7753424657534,-1351,37.738226492361,-8609,-836,28570.5,-717,0.1325,0.19,0
0.09897728,58.4958904109589,-63,27.6592829413108,-1528,365243,19705.5,0,0.0957,0.0862,0
0.7088804,42.5917808219178,-2492,26.9281815570238,-2335,-7711,62658,-1116,0.1658,0.2417,0
0.7197765,42.3972602739726,-4211,22.5376289957211,-3024,-2467,17878.5,-1024,0.2502,0.2747,0
0.4696597,31.158904109589,-4061,19.588638589618,-842,-2387,13783.5,-1735,0.0667,0.0887,0
0.5650964,64.4027397260274,-4291,30.8444902162719,-3007,365243,26217,-2258,0.0557,0.0708,0
0.09359177,35.3013698630137,-4976,14.0646976090014,-2248,-4597,12798,0,0.0967,0.1042,0
0.7684999,55.972602739726,-3127,26.1935587503012,-19513,365243,56029.5,-1770,0.0434,0.0428,0
0.7589436,65.8246575342466,-4304,32.4295942720764,-13078,365243,7542,-1,0.0388,0.0652,0
0.6035818,39.1835616438356,-4448,14.8837209302326,-3508,-441,24187.5,-1813,0.5093,0.523,0
0.4059406,55.4739726027397,-3741,33.927412702777,-10178,365243,16366.5,-1356,0.0727,0.0924,0
0.68875,59.6767123287671,-4350,34.0544584081388,-3741,365243,30078,-1690,0.0067,0.0074,0
0.6486148,32.7068493150685,-2156,9.07836990595611,-2179,-2658,5742,-240,0.0865,0.0958,0
0.7398461,48.7123287671233,-1280,30.1867896557404,-260,-1105,54639,-1770,0.2224,0.2633,0
0.6317781,58.6739726027397,-4222,20.7865209471767,-2432,-407,24705,-258,0.0235,0.02,0
0.7509747,28.0958904109589,-1617,10.2655321447866,-3817,-303,49977,-453,0.0555,0.052,0
0.5669549,40.2904109589041,-4941,26.9832703723691,-1014,-775,58369.5,-493,0.1579,0.164,0
0.5177837,61.8684931506849,-4604,26.3227165043432,-1831,365243,17095.5,-831,0.0556,0.0693,0
0.5512159,47.7369863013699,-956,37.787815357497,-9198,-9176,40846.5,-27,0.1578,0.0952,0
0.519012,43.1452054794521,-3967,18.7117468573906,-151,-5960,41526,-3071,0.0606,0.0515,0
0.2914207,43.6794520547945,-4182,34.0833333333333,-5075,-678,37800,-1327,0.0302,0.0269,0
0.7172555,38.0739726027397,-4849,19.4457297563377,-1064,-1056,18283.5,0,0.1545,0.2159,0
0.3015733,25.1123287671233,-1757,17.0604793994711,-236,-869,52753.5,-670,0.8867,0.8716,0
0.2360188,46.0520547945206,-358,19.4039520570133,-9016,-5247,13891.5,0,0.2347,0.2134,0
0.6425608,34.7561643835616,-4906,37.7870655521337,-17,-5827,40914,-5,0.1094,0.1391,0
0.5497116,55.6027397260274,-1892,20.6211417645452,-1881,-173,16474.5,-1396,0.0155,0.0126,0
0.2858979,33.6739726027397,-4013,36.2805026347791,-3283,-1182,55507.5,-529,0.007,0.0079,0
0.7325331,40.7643835616438,-4568,23.6059113300493,-1090,-3628,22837.5,-935,0.0219,0.0245,0
0.7587475,31.9698630136986,-4012,34.112770658418,-5354,-501,50917.5,-4,0.0146,0.0504,0
0.6702764,28.2082191780822,-2349,37.5854891465953,-4816,-312,15133.5,-2,0.1422,0.1134,0
0.5546593,53.1260273972603,-2923,27.6287553648069,-478,-2300,16776,-1331,0.0564,0.0477,0
0.2652563,57.1561643835616,-4205,33.9919269173571,-2355,365243,21181.5,0,0.0682,0.0513,0
0.6756138,32.7753424657534,-1578,9.37980531265468,-2347,-659,27274.5,-148,0.0854,0.0935,0
0.6047114,37.0027397260274,-3916,34.2020905923345,-2858,-1838,45202.5,0,0.037,0.047,0
0.4660556,29.7178082191781,-3320,15.3584447144593,-2397,-1450,7407,-1112,0.0499,0.0634,0
0.5662622,57.1287671232877,-4369,14.1928540680155,-8964,-2423,10453.5,-2509,0.1187,0.1509,0
0.7186902,48.3616438356164,-1175,20,-10352,-3932,10125,-1709,0.0419,0.0502,0
0.1621446,59.8383561643836,-4706,17.7627880831928,-9242,-7431,16011,-1241,0.0431,0.0505,0
0.7340556,43.2739726027397,-4593,18.2481751824818,-9698,-9025,51786,-1947,0.2431,0.2431,0
0.3635476,39.2657534246575,-4333,9.35771543086172,-2667,-2819,17964,-793,0.0578,0.0408,0
0.6846334,26.2493150684931,-2176,9.48051138135329,-4436,-134,28863,-926,0.0559,0.0652,0
0.4893649,36.4438356164384,-1636,13.7835975189524,-13,-1663,6529.5,-635,0.0624,0.095,0
0.7383787,62.8082191780822,-4867,20,-12192,365243,9000,-1344,0.103,0.0738,0
0.2386788,59.827397260274,-4530,30.5872756933116,-4541,365243,22068,-215,0.0932,0.1014,0
0.6689751,33.6958904109589,-3342,13.745704467354,-2960,-443,13095,-298,0.0016,0.002,0
0.5772488,31.0493150684932,-1572,20,-895,-349,12375,-176,0.0759,0.0747,0
0.6158771,61.9972602739726,-4355,31.1509501613482,-10237,-10252,25101,-1677,0.0059,0.0234,0
0.281826,39.2109589041096,-5138,16.2183780791586,-22,-103,16258.5,-339,0.0157,0.0182,0
0.6605692,62.8739726027397,-5159,31.7602200512188,-10852,-5410,47443.5,-925,0.0547,0.065,0
0.6089635,36.1424657534247,-4539,18.4343884076742,-3414,-100,55588.5,-310,0.0411,0.0536,0
0.6763083,34.9150684931507,-4477,8.27498408656906,-6039,-282,7069.5,-136,0.1488,0.202,0
0.7924303,63.7369863013699,-4581,12.894223555889,-5236,-2670,59985,-2289,0.0607,0.1037,0
0.6887922,43.3315068493151,-4248,16.3465935070873,-9926,-1705,39366,-302,0.1603,0.1517,0
0.7618718,32.5123287671233,-4364,20.2634245187437,-2803,-761,8883,-1563,0.0741,0.0873,0
0.5254501,66.3479452054794,-4167,17.7485105048605,-3978,365243,14350.5,-1662,0.0533,0.0643,0
0.7086863,39.2849315068493,-5164,34.1997264021888,-4941,-2041,46053,-1404,0.1149,0.1404,0
0.7071535,35.9835616438356,-4358,9.28630024610336,-7236,-584,10971,0,0.0531,0.0675,0
0.503527972642343,51.3643835616438,-2304,22.6162851881084,-2148,-9785,34209,-1153,0.0279,0.0316,0
0.4099069,47.8767123287671,-999,13.6535087719298,-4809,-147,12312,-593,0.0209,0.0183,0
0.3542247,67.813698630137,-4073,10.2669404517454,-12104,365243,8766,-1017,0.0125,0.0141,0
0.7012595,32.8904109589041,-3601,26.3232817169248,-8886,-2449,16564.5,-903,0.0305,0.0228,0
0.3874842,38.9232876712329,-5511,10.0742979473618,-2776,-433,35734.5,-611,0.1794,0.0779,0
0.2653117,37.2958904109589,-4390,10.0144167758847,-6963,-4944,13734,-1545,0.0728,0.0893,0
0.5458168,33.4328767123288,-2600,34.0745148771022,-2561,-2408,34785,-398,0.0401,0.0457,0
0.6688104,23.3643835616438,-1088,36.3673159625601,-5285,-275,17788.5,0,0.0459,0.0484,0
0.6478868,51.1452054794521,-2140,18.4362630346882,-9555,-5385,21145.5,-1362,0.1725,0.116,0
0.7161411,57.6931506849315,-4170,34.2025123715265,-5114,-200,23643,-1405,0.0088,0.0044,0
0.1092881,58.4109589041096,-4158,30.809513606171,-995,365243,21001.5,-1538,0.1205,0.1128,0
0.3171857,33.772602739726,-4683,25.6805341551104,-2619,-432,26284.5,-765,0.2048,0.2334,0
0.5047853,38.0849315068493,-4780,36.1221160568632,-5067,-3521,19309.5,-2444,0.0733,0.0881,0
0.7307857,34.3342465753425,-4525,21.3174163291409,-4469,-2366,21109.5,0,0.0561,0.0605,0
0.7619631,39.6191780821918,-5964,28.109627547435,-568,-1589,32017.5,-530,0.0648,0.0794,0
0.66161275270714,27.1561643835616,-1528,30.6505728314239,-7958,-2100,32994,-685,0.0626,0.0691,0
0.5780117,28.2356164383562,-2952,15.6569847856155,-4668,-353,6507,-1582,0.0787,0.0809,0
0.2974306,45.3260273972603,-78,34.2014096284793,-4889,-4001,37669.5,-213,0.0015,0.0019,0
0.1726911,40.1561643835616,-3906,34.0950347036839,-3725,-216,42142.5,-1963,0.0654,0.0558,0
0.4804841,23.8575342465753,-1384,17.2666259914582,-3467,-2082,14751,-1441,0.0122,0.0146,0
0.6154114,31.1534246575342,-3498,20.4373594931535,-2501,-1903,22018.5,-2282,0.1731,0.2055,0
0.5390488,40.013698630137,-4438,19.2462251813102,-300,-98,37849.5,-201,0.0404,0.0475,0
0.6913038,39.6904109589041,-2530,20.6768526989936,-8537,-384,24592.5,-369,0.0647,0.1019,0
0.1302693,36.8986301369863,-4052,34.2038635429511,-1073,-265,32845.5,0,0.0559,0.0565,0
0.2357705,65.0849315068493,-4473,17.9087560215358,-10751,365243,15880.5,-1371,0.0587,0.0782,0
0.6038486,66.5534246575343,-4554,17.1515151515152,-6529,365243,8316,-1227,0.0792,0.0929,0
0.2155708,53.1616438356164,-2855,8.39258436328288,-5500,-385,32404.5,0,0.0465,0.0526,0
0.4345043,42.013698630137,-4576,36.2535850832304,-4597,-1744,42502.5,-2431,0.0501,0.0259,0
0.6236172,33.6,-3147,20,-5015,-1777,13500,-301,0.016,0.0205,0
0.520262,63.0849315068493,-3738,9.96512207274539,-228,365243,9031.5,-1497,0.2054,0.1443,0
0.4796708,63.8657534246575,-4238,16.2131194500143,-9677,365243,15709.5,0,0.0518,0.0658,0
0.6437703,32.972602739726,-149,20,-5792,-2218,7875,-1308,0.2223,0.1267,0
0.605913,24.1424657534247,-1492,9.24590163934426,-3428,-571,30744,0,0.0944,0.1139,0
0.4715501,51.6356164383562,-2402,30.6131078224101,-9573,-5416,25542,-1,0.0593,0.0525,0
0.6115432,66.8904109589041,-151,15.5767063243582,-12801,365243,28746,-1672,0.1866,0.2728,0
0.5238031,30.4575342465753,-1547,33.978397839784,-11076,-3227,19998,0,0.0069,0.0081,0
0.5796536,41.4630136986301,-1080,9.31303990127519,-449,-597,10939.5,-722,0.0444,0.0464,0
0.478814,37.6739726027397,-5364,17.8660706895125,-5208,-5130,54364.5,-1843,0.0704,0.0798,0
0.2997204,57.1452054794521,-4361,34.0645864559204,-889,365243,33025.5,0,0.0699,0.0889,0
0.4941854,43.7753424657534,-4231,21.4523556500177,-4221,-1805,25407,-1622,0.0049,0.0043,0
0.7065191,64.7534246575343,-4800,10.1842966194111,-1832,365243,16506,0,0.073,0.0813,0
0.2822599,44.7506849315068,-4550,13.9664804469274,-3598,-4631,19332,0,0.1351,0.1464,0
0.1177593,59.6575342465753,-5296,14.0138083081922,-5795,365243,38781,-2102,0.0821,0.0862,0
0.1931019,29.2684931506849,-2373,19.5095661546753,-155,-431,33399,-153,0.041,0.0521,0
0.5280449,36.9287671232877,-2614,19.5258306538049,-7515,-611,41985,-1248,0.1681,0.2089,0
0.722893,60.1890410958904,-2832,26.2543352601156,-6128,365243,12456,-1347,0.0837,0.0835,0
0.722231,46.0575342465753,-364,28.7081339712919,-6316,-821,61132.5,-1329,0.2679,0.2727,0
0.415658,27.7342465753425,-2607,9.24232527759634,-4832,-1602,27558,0,0.2929,0.3723,0
0.7034355,32.2849315068493,-4106,10.5326512187782,-6072,-2960,44860.5,-2058,0.0849,0.0935,0
0.7471686,32.1178082191781,-2624,20.7134040977536,-186,-880,36459,-3264,0.0549,0.0744,0
0.5015818,67.1205479452055,-4523,10.0586458148214,-372,365243,25321.5,-223,0.1293,0.1725,0
0.4692022,37.0739726027397,-2757,27.1173271173271,-37,-1318,34749,-676,0.0413,0.0453,0
0.2366266,63.8082191780822,-4809,14.8462168806337,-12131,365243,16474.5,0,0.2002,0.1986,0
0.510841,36.4547945205479,-2520,12.6906584992343,-6250,-96,38200.5,-255,0.1624,0.1634,0
0.6638221,56.6575342465753,-4190,23.3437256430242,-3419,365243,11547,-128,0.1279,0.0932,0
0.5413898,48.7315068493151,-1328,20,-4379,-1535,11250,-1178,0.1171,0.1383,0
0.4566492,59.4657534246575,-5056,10.6951871657754,-10298,365243,11781,-1364,0.0067,0.0079,0
0.6307754,59.9835616438356,-5045,22.4596925384327,-9414,365243,12001.5,-726,0.226,0.1814,0
0.4058615,39.2876712328767,-717,9.42309084328628,-942,365243,12433.5,0,0.0417,0.0648,0
0.6600443,47.3835616438356,-838,9.4765625,-3757,-216,26496,-1830,0.0429,0.0447,0
0.2752827,47.4383561643836,-843,18.2828870779977,-9796,-2128,15462,-1477,0.1472,0.0996,0
0.5236013,57.4684931506849,-4296,23.5174563591022,-8062,-1776,36090,-1583,0.0756,0.0823,0
0.2542455,35.7013698630137,-1505,20,-671,-1495,13500,-340,0.1112,0.1403,0
0.6331404,29.5068493150685,-1358,10.2145045965271,-3284,-1522,13216.5,-1105,0.0549,0.0698,0
0.2584139,29.3205479452055,-1436,12.5694882367208,-678,-642,18553.5,-265,0.0431,0.0399,0
0.2631436,37.8109589041096,-2446,20,-910,-888,12375,-1087,0.015,0.0173,0
0.157169,26.8219178082192,-1704,20.3169443315725,-3789,-193,11074.5,-1020,0.0601,0.0695,0
0.7524522,57.9972602739726,-4202,17.7279102384292,-10443,-2570,12834,-1856,0.0729,0.0759,0
0.6089374,50.0082191780822,-1782,12.7577092511013,-8120,-10003,10215,0,0.0822,0.0991,0
0.4367086,55.7013698630137,-3691,23.4636418877861,-4752,-7665,22216.5,-2242,0.26,0.3426,0
0.7779431,28.9534246575342,-2452,16.2740235585865,-10568,-528,29034,-2748,0.0103,0.0131,0
0.597139,42.4657534246575,-4023,33.9848956019547,-392,-2763,20259,-1487,0.0679,0.0915,0
0.03434931,54.6821917808219,-3503,9.9803834150691,-6225,-5470,10093.5,0,0.0282,0.0356,0
0.7340471,54.0493150684932,-3024,14.2686993806575,-10165,-2977,18891,-2242,0.1541,0.2061,0
0.4857262,46.2383561643836,-418,18.7072666743198,-2356,-3574,39199.5,-1827,0.052,0.0522,0
0.1980906,55.4684931506849,-3751,20.5841924398625,-1590,365243,13095,-2,0.0562,0.0523,0
0.5247194,62.8547945205479,-5026,14.858422071636,-5026,365243,18594,-235,0.069,0.0844,0
0.3188456,38.3945205479452,-4154,23.6738466757123,-1602,-1075,26532,-420,0.0423,0.052,0
0.3436882,65.841095890411,-4431,17.7242112725984,-287,365243,12694.5,-2471,0.0783,0.0821,0
0.4339187,51.4164383561644,-2193,19.5851203501094,-1755,-354,51412.5,-754,0.002,0.0026,0
0.4567089,63.8219178082192,-3901,17.855021741436,-10,365243,42430.5,-2409,0.0814,0.0737,0
0.4593688,46.8986301369863,-544,18.2755132401071,-6125,-2282,15124.5,-1074,0.0075,0.0095,0
0.3782771,57.1342465753425,-2256,18.7068864725827,-12488,-4439,38488.5,-879,0.143,0.1135,0
0.6769829,37.7287671232877,-5423,27.7337559429477,-7600,-2080,34074,-1586,0.066,0.0713,0
0.7053706,59.4821917808219,-5260,20.7871396895787,-3117,365243,16236,-1672,0.0405,0.0892,0
0.6877741,62.2849315068493,-4288,34.0741801145237,-14392,-1637,34578,-1270,0.0706,0.0889,0
0.6089218,45.572602739726,-165,17.7812576461953,-10651,-7086,18391.5,-3237,0.0472,0.0604,0
0.6532506,53.4575342465753,-2959,34.2172797262618,-4890,365243,10521,-1345,0.4363,0.4429,0
0.5658432,34.613698630137,-5128,20,-6446,-2234,9000,-310,0.0572,0.0761,0
0.6309078,27.6082191780822,-2727,20,-1466,-385,9000,-305,0.0481,0.0582,0
0.3576034,31.2082191780822,-4009,34.0833333333333,-4003,-2271,37800,-416,0.0136,0.0144,0
0.6525072,54.1205479452055,-3310,19.5293428376135,-138,-2607,46084.5,0,0.0075,0.0085,0
0.6182747,44.5835616438356,-4546,22.067161961367,-5323,-5344,45427.5,-595,0.2543,0.2976,0
0.6360814,41.1917808219178,-5361,17.849207254477,-5153,-4490,39451.5,-3090,0.0242,0.0308,0
0.7061063,47.6520547945205,-934,25.4062758051197,-7513,-2084,21798,-2,0.1834,0.1391,0
0.5161236,47.5095890410959,-893,36.2351175587794,-5091,-5216,35982,0,0.0956,0.111,0
0.580181,66.7232876712329,-3864,14.1928540680155,-1098,365243,10453.5,-1111,0.2026,0.2104,0
0.2479623,47.2,-782,34.0870355641404,-6313,-1628,39604.5,-2084,0.0532,0.0465,0
0.5954071,62.3424657534247,-4051,23.5467980295567,-11444,-3372,55723.5,-3,0.1636,0.1811,0
0.5173086,47.0712328767123,-710,20,-10418,-8494,33750,-1497,0.0503,0.0398,0
0.4466358,31.1095890410959,-2761,15.3023226135784,-1895,-1120,35262,-1222,0.0321,0.0373,0
0.6091978,43.1013698630137,-2527,20,-3247,-991,12375,-773,0.0702,0.0653,0
0.2692775,46.2219178082192,-411,24.4253758709204,-1159,-205,24543,-182,0.0434,0.0539,0
0.644031,54.3671232876712,-3255,31.8480897996156,-5635,365243,40846.5,-1588,0.151,0.2006,0
0.4780609,49.827397260274,-1642,27.6646968702123,-37,-785,20560.5,-551,0.091,0.1127,0
0.5934829,47.7150684931507,-938,18.8893086513034,-5082,-2841,11911.5,-2201,0.0544,0.0673,0
0.6697011,39.4931506849315,-2616,30.9981401115933,-5091,-5039,21775.5,-1698,0.0345,0.0337,0
0.2192205,30.227397260274,-877,8.38504108670132,-4757,-3221,26833.5,-549,0.1862,0.1335,0
0.424597,39.9013698630137,-852,20.4005340453939,-8147,-1487,16852.5,0,0.1088,0.0713,0
0.4788085,52.8082191780822,-2803,30.8444902162719,-4358,-4730,26217,-861,0.0735,0.0728,0
0.6801357,41.1534246575342,-4405,22.4830934047539,-5181,-1235,13441.5,-369,0.0397,0.0496,0
0.1015795,38.8794520547945,-3449,20,-2247,-1965,6750,-2361,0.0832,0.0894,0
0.6212326,56.9972602739726,-4073,34.0012143290832,-8210,365243,22234.5,-1695,0.0551,0.0702,0
0.6361269,35.2767123287671,-4667,26.9334359368988,-973,-2504,70173,-1,0.124,0.0922,0
0.7264401,31.4931506849315,-3981,20,-5658,-1147,6750,-2541,0.3315,0.2671,0
0.6978492,28.2712328767123,-2956,21.2557192102789,-4426,-3689,14359.5,-499,0.0719,0.0914,0
0.6426612,54.4246575342466,-3349,31.3137502252658,-10541,-10613,24970.5,-2242,0.0763,0.0908,0
0.7010028,46.6438356164384,-575,34.1997264021888,-2863,-8300,32895,0,0.0107,0.0078,0
0.494404,62.0191780821918,-4380,30.1251338534496,-11163,365243,29416.5,-746,0.0893,0.1049,0
0.6316153,40.0684931506849,-4999,30.8482066972633,-6758,-823,26473.5,-1734,0.0319,0.0407,0
0.7044791,46.5671232876712,-556,30.9012412304371,-7956,-2950,41692.5,-148,0.0087,0.0111,0
0.06089478,28.6958904109589,-1255,23.4838709677419,-4963,-3406,26086.5,0,0.098,0.1217,0
0.6761455,60.4465753424658,-4493,13.9664302600473,-1630,365243,19035,-2601,0.0271,0.0275,0
0.6978722,46.5095890410959,-504,34.0189309576837,-10177,-4754,24246,-1489,0.0151,0.0141,0
0.3252144,46.4356164383562,-481,20,-6208,-1911,21375,-1566,0.0384,0.0334,0
0.6147642,46.4739726027397,-494,9.25769311283232,-456,-2460,42993,-1719,0.7074,0.7943,0
0.6326425,52.8630136986301,-2594,17.8553200463988,-11662,-2636,42673.5,-499,0.0184,0.0219,0
0.02733401,56.6301369863014,-3547,20.4373594931535,-1244,365243,22018.5,-293,0.065,0.06,0
0.705725,62.6575342465753,-4464,23.2279534109817,-7752,365243,8113.5,-1185,0.0986,0.1001,0
0.5153973,37.2191780821918,-4492,34.203111601127,-2478,-588,36733.5,-24,0.065,0.0684,0
0.5410042,45.372602739726,-117,28.7176944530524,-5884,-348,72607.5,-835,0.1428,0.1063,0
0.4039488,25.2301369863014,-1358,11.6890707188778,-5,-606,23098.5,-426,0.0608,0.0688,0
0.5246703,54.2520547945205,-2201,14.9718228867165,-10367,-1169,7825.5,-1746,0.1114,0.0956,0
0.685162,63.8684931506849,-4490,32.7725584443959,-5990,365243,20596.5,-1201,0.0539,0.0685,0
0.1834127,21.1780821917808,-154,20,-7680,-630,9000,-504,0.0742,0.0954,0
0.520011,39.4054794520548,-5362,16.5509877202349,-2770,-1877,25285.5,-1507,0.0697,0.0541,0
0.6659805,47.0219178082192,-11,27.0999849193184,-3756,-9351,29839.5,-1575,0.1895,0.2085,0
0.4605801,65.4246575342466,-4731,17.7242112725984,-387,365243,12694.5,0,0.0702,0.0893,0
0.5203384,25.772602739726,-2095,20.7171553913646,-3723,-215,38979,-273,0.1213,0.1213,0
0.6642221,27.3479452054795,-1646,23.5382732322757,-9982,-1940,47794.5,-230,0.0494,0.0528,0
0.5241304,33.4657534246575,-4798,10.1112234580384,-3535,-2207,22252.5,-1459,0.06,0.0768,0
0.6665494,43.1150684931507,-4576,22.54890921886,-7771,-1845,19183.5,-1429,0.042,0.0599,0
0.6054639,61.9123287671233,-175,10.1282660332542,-10709,365243,9472.5,-1118,0.101,0.075,0
0.769851,57.7041095890411,-4397,24.9114234716644,-12600,365243,20169,-1682,0.2227,0.1424,0
0.1494301,32.7890410958904,-2029,13.6657491152182,-3488,-3756,22887,-567,0.0221,0.0241,0
0.3017576,59.8657534246575,-112,15.6494522691706,-1123,-1646,23004,-1255,0.0397,0.0467,0
0.1942664,61.5945205479452,-1971,27.6576263328697,-13506,-892,19413,-464,0.0119,0.0115,0
0.6765093,25.5671232876712,-171,14.9641709908574,-5916,-518,36423,-762,0.0721,0.0815,0
0.5334421,45.7342465753425,-247,20.4594594594595,-6727,-400,26640,-470,0.056,0.0507,0
0.5932296,52.5972602739726,-2754,34.2025123715265,-6586,-6362,23643,-1867,0.3039,0.2758,0
0.656404,29.7945205479452,-2179,16.4081145584726,-10863,-1019,15084,-1922,0.1138,0.109,0
0.1890092,48.1890410958904,-1063,30.9987924788684,-6867,-97,26086.5,-3239,0.0418,0.0375,0
0.6503323,21.2958904109589,-433,20,-7734,-558,9000,-349,0.1177,0.1406,0
0.540358,33.372602739726,-4441,15.5858460691174,-2523,-4036,32683.5,-350,0.1332,0.1132,0
0.59576,61.3287671232877,-4380,23.5099574234308,-1690,365243,32764.5,-711,0.0301,0.0381,0
0.6358485,31.5945205479452,-4164,21.2436974789916,-442,-4845,13387.5,-2109,0.0063,0.0055,0
0.771717,53.1643835616438,-2946,34.0161714930425,-13432,-5783,23931,-1594,0.093,0.1272,0
0.6107793,29.6246575342466,-3261,25.1577926687791,-4708,-1036,57753,0,0.2311,0.1928,0
0.601618,33.013698630137,-4249,36.2558041367666,-1708,-922,42642,-426,0.0385,0.0449,0
0.4307094,38.8739726027397,-13,30.9055320902442,-7987,-2919,43681.5,0,0.3008,0.1554,0
0.4378331,42.5041095890411,-3085,37.9093198992443,-404,-4579,35730,-1387,0.0453,0.0575,0
